method,risk_budget,seed,rows,success,ci95_success,physical_violation,ci95_physical_violation,human_burden,ci95_human_burden,intent_error,ci95_intent_error,overpromise,ci95_overpromise,autonomy_conflict,ci95_autonomy_conflict,unnecessary_query,ci95_unnecessary_query,negotiation_rounds,ci95_negotiation_rounds,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility,covered,ci95_covered
proposed_affordance_negotiation_v4,0.12000,0,576,0.15799,0.02981,0.01042,0.00830,0.16146,0.03008,0.08333,0.02259,0.05729,0.01900,0.00694,0.00679,0.12674,0.02719,0.33787,0.04841,0.04433,0.00867,0.04596,0.00619,-0.02780,0.02834,0.27257,0.03640
proposed_affordance_negotiation_v4,0.12000,1,576,0.16667,0.03046,0.01736,0.01068,0.18403,0.03167,0.08160,0.02238,0.05208,0.01816,0.00694,0.00679,0.14236,0.02856,0.36496,0.05051,0.05309,0.01048,0.04933,0.00642,-0.03895,0.03024,0.28646,0.03695
proposed_affordance_negotiation_v4,0.12000,2,576,0.15799,0.02981,0.00868,0.00758,0.15278,0.02941,0.07118,0.02102,0.02431,0.01259,0.01215,0.00896,0.12153,0.02671,0.31475,0.04763,0.04024,0.00818,0.04297,0.00612,-0.00251,0.02369,0.25000,0.03539
proposed_affordance_negotiation_v4,0.12000,3,576,0.14410,0.02871,0.01389,0.00957,0.14931,0.02913,0.05035,0.01787,0.05208,0.01816,0.01042,0.00830,0.10590,0.02515,0.29884,0.04560,0.04454,0.00958,0.04268,0.00612,-0.02079,0.02989,0.24826,0.03531
proposed_affordance_negotiation_v4,0.12000,4,576,0.15451,0.02954,0.00521,0.00588,0.15799,0.02981,0.06771,0.02054,0.05208,0.01816,0.01562,0.01014,0.11979,0.02654,0.30877,0.04738,0.03668,0.00698,0.04209,0.00609,-0.01554,0.02692,0.24479,0.03514
proposed_affordance_negotiation_v4,0.12000,5,576,0.18403,0.03167,0.02257,0.01214,0.20139,0.03278,0.09201,0.02363,0.06250,0.01979,0.00694,0.00679,0.15625,0.02968,0.37867,0.05165,0.05754,0.01160,0.04994,0.00640,-0.04690,0.03158,0.29167,0.03715
proposed_affordance_negotiation_v4,0.12000,6,576,0.16667,0.03046,0.00694,0.00679,0.17708,0.03120,0.08854,0.02322,0.06250,0.01979,0.01389,0.00957,0.13542,0.02797,0.35576,0.04981,0.04347,0.00770,0.04904,0.00642,-0.03118,0.02695,0.28299,0.03682
proposed_affordance_negotiation_v4,0.12000,7,576,0.16840,0.03059,0.01389,0.00957,0.19618,0.03246,0.10590,0.02515,0.06076,0.01953,0.01215,0.00896,0.15799,0.02981,0.37622,0.05134,0.05061,0.00968,0.04994,0.00644,-0.05634,0.02947,0.28993,0.03709
proposed_affordance_negotiation_v4,0.12000,8,576,0.17535,0.03108,0.01215,0.00896,0.18056,0.03144,0.09201,0.02363,0.05903,0.01926,0.01215,0.00896,0.13715,0.02812,0.35676,0.04990,0.04813,0.00925,0.04802,0.00630,-0.02949,0.02930,0.28299,0.03682
proposed_affordance_negotiation_v4,0.12000,9,576,0.15278,0.02941,0.01562,0.01014,0.15278,0.02941,0.06944,0.02078,0.03646,0.01532,0.00521,0.00588,0.10590,0.02515,0.30210,0.04594,0.04535,0.00996,0.04241,0.00605,-0.01430,0.02813,0.25000,0.03539
proposed_affordance_negotiation_v4,0.16000,0,576,0.40972,0.04020,0.04688,0.01728,0.24132,0.03497,0.20833,0.03320,0.12326,0.02687,0.02431,0.01259,0.07465,0.02148,0.58387,0.04139,0.12111,0.01458,0.10865,0.00699,0.06562,0.04601,0.62326,0.03961
proposed_affordance_negotiation_v4,0.16000,1,576,0.39410,0.03994,0.06424,0.02004,0.24826,0.03531,0.19444,0.03235,0.12674,0.02719,0.02431,0.01259,0.06944,0.02078,0.57992,0.04092,0.13354,0.01660,0.10808,0.00697,0.03244,0.04378,0.62326,0.03961
proposed_affordance_negotiation_v4,0.16000,2,576,0.36979,0.03946,0.06076,0.01953,0.19792,0.03257,0.14931,0.02913,0.11458,0.02603,0.03299,0.01460,0.04514,0.01697,0.53502,0.03893,0.12510,0.01622,0.10207,0.00696,0.06123,0.04407,0.59549,0.04012
proposed_affordance_negotiation_v4,0.16000,3,576,0.38889,0.03985,0.05903,0.01926,0.21354,0.03350,0.19444,0.03235,0.11458,0.02603,0.03646,0.01532,0.06944,0.02078,0.56521,0.04096,0.12713,0.01612,0.10541,0.00699,0.05173,0.04428,0.60938,0.03988
proposed_affordance_negotiation_v4,0.16000,4,576,0.35590,0.03913,0.05208,0.01816,0.21007,0.03330,0.17361,0.03096,0.08507,0.02280,0.03472,0.01496,0.06250,0.01979,0.56497,0.04081,0.12212,0.01521,0.10529,0.00697,0.04979,0.04261,0.60938,0.03988
proposed_affordance_negotiation_v4,0.16000,5,576,0.36632,0.03938,0.06424,0.02004,0.23785,0.03480,0.17708,0.03120,0.10417,0.02497,0.02431,0.01259,0.05556,0.01872,0.55173,0.03948,0.13027,0.01669,0.10449,0.00695,0.02961,0.04344,0.60764,0.03991
proposed_affordance_negotiation_v4,0.16000,6,576,0.37847,0.03964,0.05556,0.01872,0.24479,0.03514,0.19965,0.03267,0.14757,0.02899,0.02604,0.01302,0.07465,0.02148,0.58906,0.04150,0.12803,0.01561,0.10822,0.00689,0.01510,0.04267,0.62847,0.03950
proposed_affordance_negotiation_v4,0.16000,7,576,0.36806,0.03942,0.05903,0.01926,0.21528,0.03360,0.18229,0.03156,0.11458,0.02603,0.02951,0.01383,0.04514,0.01697,0.54569,0.03908,0.12574,0.01603,0.10471,0.00699,0.04215,0.04134,0.60590,0.03994
proposed_affordance_negotiation_v4,0.16000,8,576,0.34896,0.03896,0.05556,0.01872,0.24132,0.03497,0.19097,0.03213,0.13542,0.02797,0.02431,0.01259,0.06597,0.02029,0.56567,0.04058,0.12488,0.01560,0.10619,0.00697,-0.00098,0.04347,0.61285,0.03981
proposed_affordance_negotiation_v4,0.16000,9,576,0.39931,0.04003,0.05903,0.01926,0.26042,0.03587,0.17535,0.03108,0.11458,0.02603,0.02604,0.01302,0.09375,0.02382,0.62367,0.04207,0.13498,0.01589,0.11371,0.00684,0.04183,0.04356,0.65625,0.03882
proposed_affordance_negotiation_v4,0.20000,0,576,0.56771,0.04049,0.09028,0.02342,0.27778,0.03661,0.25868,0.03579,0.19618,0.03246,0.04514,0.01697,0.02431,0.01259,0.77214,0.02208,0.20095,0.01701,0.16277,0.00425,0.10253,0.05102,0.91667,0.02259
proposed_affordance_negotiation_v4,0.20000,1,576,0.57465,0.04041,0.10590,0.02515,0.27778,0.03661,0.28993,0.03709,0.18403,0.03167,0.03646,0.01532,0.01389,0.00957,0.78888,0.02075,0.21475,0.01807,0.16508,0.00387,0.09012,0.05195,0.93403,0.02029
proposed_affordance_negotiation_v4,0.20000,2,576,0.57812,0.04037,0.09722,0.02422,0.26389,0.03603,0.32118,0.03817,0.19965,0.03267,0.05729,0.01900,0.02083,0.01167,0.78111,0.02128,0.20855,0.01758,0.16359,0.00401,0.08519,0.05372,0.92708,0.02125
proposed_affordance_negotiation_v4,0.20000,3,576,0.57118,0.04045,0.10069,0.02460,0.28472,0.03689,0.27951,0.03668,0.18576,0.03179,0.05903,0.01926,0.00868,0.00758,0.78502,0.02030,0.21168,0.01774,0.16460,0.00385,0.08714,0.05355,0.93403,0.02029
proposed_affordance_negotiation_v4,0.20000,4,576,0.56944,0.04047,0.09722,0.02422,0.27431,0.03647,0.31597,0.03800,0.19792,0.03257,0.05035,0.01787,0.02431,0.01259,0.79552,0.02081,0.20982,0.01731,0.16661,0.00373,0.07467,0.05393,0.93924,0.01953
proposed_affordance_negotiation_v4,0.20000,5,576,0.57292,0.04043,0.10243,0.02478,0.25868,0.03579,0.28299,0.03682,0.21528,0.03360,0.05556,0.01872,0.01389,0.00957,0.76746,0.02137,0.20883,0.01797,0.16232,0.00424,0.08608,0.05433,0.91667,0.02259
proposed_affordance_negotiation_v4,0.20000,6,576,0.61458,0.03978,0.12326,0.02687,0.30035,0.03747,0.25000,0.03539,0.21007,0.03330,0.06424,0.02004,0.02951,0.01383,0.79558,0.02196,0.22670,0.01916,0.16552,0.00385,0.09254,0.05502,0.93403,0.02029
proposed_affordance_negotiation_v4,0.20000,7,576,0.57118,0.04045,0.10069,0.02460,0.27604,0.03654,0.28993,0.03709,0.19618,0.03246,0.05556,0.01872,0.01215,0.00896,0.77479,0.02146,0.20908,0.01782,0.16367,0.00415,0.08392,0.05166,0.92188,0.02194
proposed_affordance_negotiation_v4,0.20000,8,576,0.57639,0.04039,0.12847,0.02735,0.23438,0.03462,0.27604,0.03654,0.18750,0.03190,0.04514,0.01697,0.00694,0.00679,0.77051,0.02170,0.22637,0.01971,0.16218,0.00421,0.09076,0.05533,0.91667,0.02259
proposed_affordance_negotiation_v4,0.20000,9,576,0.57118,0.04045,0.10243,0.02478,0.27951,0.03668,0.31250,0.03789,0.17361,0.03096,0.04861,0.01758,0.01736,0.01068,0.78544,0.02064,0.21144,0.01776,0.16490,0.00388,0.08247,0.05387,0.93229,0.02054
risk_aware_shared_autonomy,0.08000,0,576,0.07639,0.02171,0.00000,0.00000,0.11632,0.02621,0.04514,0.01697,0.02083,0.01167,0.00868,0.00758,0.11632,0.02621,0.17735,0.04005,0.01722,0.00397,0.02187,0.00495,-0.03738,0.01725,0.11632,0.02621
risk_aware_shared_autonomy,0.08000,1,576,0.07292,0.02125,0.00000,0.00000,0.11111,0.02569,0.04688,0.01728,0.02083,0.01167,0.01562,0.01014,0.11111,0.02569,0.17426,0.03964,0.01667,0.00388,0.02163,0.00490,-0.03971,0.01873,0.11632,0.02621
risk_aware_shared_autonomy,0.08000,2,576,0.06597,0.02029,0.00000,0.00000,0.11806,0.02637,0.03646,0.01532,0.03299,0.01460,0.00694,0.00679,0.11632,0.02621,0.17998,0.04020,0.01743,0.00396,0.02251,0.00501,-0.05046,0.01992,0.11979,0.02654
risk_aware_shared_autonomy,0.08000,3,576,0.07292,0.02125,0.00000,0.00000,0.12674,0.02719,0.03993,0.01600,0.01910,0.01119,0.01042,0.00830,0.12674,0.02719,0.19664,0.04183,0.01806,0.00392,0.02383,0.00506,-0.04664,0.01803,0.13021,0.02751
risk_aware_shared_autonomy,0.08000,4,576,0.06424,0.02004,0.00174,0.00340,0.10590,0.02515,0.03819,0.01567,0.01910,0.01119,0.00694,0.00679,0.10590,0.02515,0.16337,0.03864,0.01707,0.00486,0.02027,0.00480,-0.04013,0.01644,0.10764,0.02533
risk_aware_shared_autonomy,0.08000,5,576,0.05035,0.01787,0.00000,0.00000,0.09375,0.02382,0.03299,0.01460,0.02257,0.01214,0.00521,0.00588,0.09375,0.02382,0.14471,0.03660,0.01352,0.00350,0.01764,0.00447,-0.04223,0.01746,0.09549,0.02402
risk_aware_shared_autonomy,0.08000,6,576,0.06944,0.02078,0.00000,0.00000,0.11979,0.02654,0.04167,0.01633,0.02604,0.01302,0.01910,0.01119,0.11979,0.02654,0.18798,0.04173,0.01832,0.00415,0.02312,0.00515,-0.05105,0.01843,0.11979,0.02654
risk_aware_shared_autonomy,0.08000,7,576,0.06250,0.01979,0.00000,0.00000,0.11632,0.02621,0.03646,0.01532,0.02083,0.01167,0.00694,0.00679,0.11632,0.02621,0.18031,0.04071,0.01725,0.00398,0.02185,0.00495,-0.04791,0.01927,0.11632,0.02621
risk_aware_shared_autonomy,0.08000,8,576,0.09028,0.02342,0.00000,0.00000,0.13715,0.02812,0.04340,0.01666,0.02778,0.01343,0.01910,0.01119,0.13715,0.02812,0.21226,0.04363,0.02005,0.00420,0.02609,0.00538,-0.04435,0.01803,0.13715,0.02812
risk_aware_shared_autonomy,0.08000,9,576,0.07986,0.02216,0.00000,0.00000,0.12674,0.02719,0.04514,0.01697,0.02604,0.01302,0.01215,0.00896,0.12674,0.02719,0.19612,0.04216,0.01826,0.00402,0.02419,0.00522,-0.04496,0.01696,0.12674,0.02719
risk_aware_shared_autonomy,0.12000,0,576,0.14757,0.02899,0.01910,0.01119,0.12500,0.02703,0.10243,0.02478,0.04688,0.01728,0.01562,0.01014,0.06597,0.02029,0.24316,0.03627,0.04670,0.01061,0.04781,0.00652,-0.01836,0.02784,0.26736,0.03618
risk_aware_shared_autonomy,0.12000,1,576,0.19965,0.03267,0.02431,0.01259,0.13368,0.02782,0.10243,0.02478,0.05035,0.01787,0.01562,0.01014,0.09722,0.02422,0.29268,0.04087,0.05598,0.01177,0.05407,0.00683,0.01348,0.02814,0.29861,0.03741
risk_aware_shared_autonomy,0.12000,2,576,0.17535,0.03108,0.02257,0.01214,0.13542,0.02797,0.07639,0.02171,0.04514,0.01697,0.00694,0.00679,0.08681,0.02301,0.27363,0.03905,0.05218,0.01136,0.05164,0.00671,0.00716,0.02779,0.28646,0.03695
risk_aware_shared_autonomy,0.12000,3,576,0.16667,0.03046,0.01042,0.00830,0.12326,0.02687,0.10938,0.02551,0.05729,0.01900,0.01042,0.00830,0.08333,0.02259,0.26944,0.03915,0.04184,0.00848,0.05028,0.00664,0.00065,0.02907,0.27951,0.03668
risk_aware_shared_autonomy,0.12000,4,576,0.17535,0.03108,0.00521,0.00588,0.13368,0.02782,0.10590,0.02515,0.05903,0.01926,0.01389,0.00957,0.09722,0.02422,0.28960,0.04056,0.04050,0.00699,0.05319,0.00677,0.00583,0.02773,0.29514,0.03728
risk_aware_shared_autonomy,0.12000,5,576,0.18403,0.03167,0.01389,0.00957,0.11979,0.02654,0.09549,0.02402,0.04340,0.01666,0.01389,0.00957,0.07465,0.02148,0.25903,0.03774,0.04406,0.00937,0.05000,0.00663,0.02798,0.02708,0.27778,0.03661
risk_aware_shared_autonomy,0.12000,6,576,0.14757,0.02899,0.02083,0.01167,0.12847,0.02735,0.09201,0.02363,0.04340,0.01666,0.00694,0.00679,0.07639,0.02171,0.25850,0.03806,0.04970,0.01104,0.04917,0.00657,-0.01733,0.02819,0.27431,0.03647
risk_aware_shared_autonomy,0.12000,7,576,0.15799,0.02981,0.01215,0.00896,0.13194,0.02766,0.08854,0.02322,0.04688,0.01728,0.00868,0.00758,0.07812,0.02194,0.26213,0.03844,0.04239,0.00891,0.04998,0.00666,-0.00023,0.02880,0.27604,0.03654
risk_aware_shared_autonomy,0.12000,8,576,0.18403,0.03167,0.02257,0.01214,0.13368,0.02782,0.09722,0.02422,0.05035,0.01787,0.01736,0.01068,0.09201,0.02363,0.27955,0.03984,0.05353,0.01142,0.05197,0.00673,0.00288,0.02908,0.28819,0.03702
risk_aware_shared_autonomy,0.12000,9,576,0.15104,0.02927,0.02257,0.01214,0.12500,0.02703,0.09722,0.02422,0.04861,0.01758,0.00347,0.00481,0.07118,0.02102,0.25023,0.03699,0.05041,0.01137,0.04870,0.00658,-0.01580,0.02930,0.27083,0.03632
risk_aware_shared_autonomy,0.16000,0,576,0.41319,0.04025,0.06771,0.02054,0.18576,0.03179,0.24653,0.03523,0.13021,0.02751,0.03993,0.01600,0.03993,0.01600,0.51353,0.03133,0.14174,0.01673,0.12835,0.00707,0.06143,0.04535,0.69444,0.03765
risk_aware_shared_autonomy,0.16000,1,576,0.40972,0.04020,0.07292,0.02125,0.21701,0.03369,0.20833,0.03320,0.09896,0.02441,0.05729,0.01900,0.05382,0.01845,0.50573,0.03325,0.14236,0.01740,0.12202,0.00711,0.05780,0.04302,0.67014,0.03843
risk_aware_shared_autonomy,0.16000,2,576,0.41840,0.04032,0.06424,0.02004,0.19097,0.03213,0.21875,0.03379,0.11632,0.02621,0.04514,0.01697,0.04514,0.01697,0.50573,0.03267,0.13640,0.01650,0.12286,0.00713,0.08184,0.04507,0.67188,0.03838
risk_aware_shared_autonomy,0.16000,3,576,0.39410,0.03994,0.05035,0.01787,0.18750,0.03190,0.24132,0.03497,0.12500,0.02703,0.03125,0.01422,0.03819,0.01567,0.49126,0.03231,0.12454,0.01503,0.12033,0.00716,0.06866,0.04116,0.65972,0.03873
risk_aware_shared_autonomy,0.16000,4,576,0.37674,0.03961,0.05035,0.01787,0.19271,0.03224,0.25347,0.03556,0.14757,0.02899,0.05035,0.01787,0.03299,0.01460,0.48666,0.03118,0.12438,0.01482,0.12199,0.00717,0.03107,0.04615,0.66493,0.03858
risk_aware_shared_autonomy,0.16000,5,576,0.42882,0.04045,0.07639,0.02171,0.17708,0.03120,0.23264,0.03454,0.12326,0.02687,0.03819,0.01567,0.03819,0.01567,0.50000,0.03178,0.14472,0.01766,0.12422,0.00717,0.08109,0.04474,0.67361,0.03833
risk_aware_shared_autonomy,0.16000,6,576,0.41146,0.04022,0.07812,0.02194,0.17014,0.03071,0.24479,0.03514,0.12500,0.02703,0.03993,0.01600,0.02083,0.01167,0.47374,0.03062,0.14295,0.01795,0.12018,0.00723,0.06452,0.04396,0.65451,0.03887
risk_aware_shared_autonomy,0.16000,7,576,0.40104,0.04006,0.07292,0.02125,0.22222,0.03398,0.22396,0.03408,0.12847,0.02735,0.03993,0.01600,0.04340,0.01666,0.50874,0.03227,0.14436,0.01742,0.12566,0.00714,0.03507,0.04752,0.68056,0.03811
risk_aware_shared_autonomy,0.16000,8,576,0.43056,0.04047,0.06076,0.01953,0.19792,0.03257,0.22049,0.03389,0.14062,0.02841,0.03646,0.01532,0.04688,0.01728,0.50850,0.03254,0.13414,0.01609,0.12429,0.00711,0.08538,0.04625,0.67708,0.03822
risk_aware_shared_autonomy,0.16000,9,576,0.40625,0.04014,0.05729,0.01900,0.18750,0.03190,0.21528,0.03360,0.13542,0.02797,0.04514,0.01697,0.06944,0.02078,0.52949,0.03417,0.13403,0.01569,0.12696,0.00712,0.06568,0.04518,0.68750,0.03789
risk_aware_shared_autonomy,0.20000,0,576,0.60069,0.04003,0.11285,0.02586,0.21181,0.03340,0.30208,0.03753,0.21007,0.03330,0.07639,0.02171,0.00868,0.00758,0.66986,0.01349,0.22006,0.01864,0.18117,0.00320,0.11966,0.05529,0.96528,0.01496
risk_aware_shared_autonomy,0.20000,1,576,0.63542,0.03934,0.07465,0.02148,0.23264,0.03454,0.29688,0.03734,0.20312,0.03289,0.06597,0.02029,0.00694,0.00679,0.66745,0.01390,0.19290,0.01560,0.17947,0.00330,0.19462,0.05166,0.96181,0.01567
risk_aware_shared_autonomy,0.20000,2,576,0.57639,0.04039,0.12326,0.02687,0.21181,0.03340,0.31076,0.03783,0.18403,0.03167,0.08333,0.02259,0.00868,0.00758,0.66718,0.01432,0.22462,0.01921,0.18030,0.00336,0.09056,0.05554,0.96007,0.01600
risk_aware_shared_autonomy,0.20000,3,576,0.56771,0.04049,0.11632,0.02621,0.20660,0.03309,0.32465,0.03827,0.17361,0.03096,0.09028,0.02342,0.00868,0.00758,0.65624,0.01550,0.21817,0.01898,0.17708,0.00372,0.09024,0.05487,0.94618,0.01845
risk_aware_shared_autonomy,0.20000,4,576,0.58681,0.04025,0.11458,0.02603,0.23785,0.03480,0.31076,0.03783,0.17535,0.03108,0.07465,0.02148,0.00868,0.00758,0.66393,0.01429,0.21903,0.01871,0.18009,0.00343,0.10469,0.05267,0.95833,0.01633
risk_aware_shared_autonomy,0.20000,5,576,0.57812,0.04037,0.09028,0.02342,0.22222,0.03398,0.35417,0.03909,0.17882,0.03132,0.07292,0.02125,0.00868,0.00758,0.65978,0.01437,0.20261,0.01704,0.17881,0.00356,0.11369,0.05324,0.95312,0.01728
risk_aware_shared_autonomy,0.20000,6,576,0.55903,0.04058,0.13021,0.02751,0.22917,0.03435,0.32465,0.03827,0.23611,0.03471,0.09896,0.02441,0.00521,0.00588,0.67510,0.01306,0.23519,0.01989,0.18203,0.00298,0.02611,0.05578,0.97049,0.01383
risk_aware_shared_autonomy,0.20000,7,576,0.60764,0.03991,0.11806,0.02637,0.21354,0.03350,0.32465,0.03827,0.21528,0.03360,0.05729,0.01900,0.00521,0.00588,0.66339,0.01394,0.22242,0.01906,0.18030,0.00342,0.11623,0.05501,0.95833,0.01633
risk_aware_shared_autonomy,0.20000,8,576,0.60417,0.03997,0.11111,0.02569,0.23958,0.03489,0.30556,0.03765,0.19444,0.03235,0.08333,0.02259,0.00694,0.00679,0.66802,0.01392,0.21821,0.01851,0.18086,0.00329,0.11635,0.05583,0.96181,0.01567
risk_aware_shared_autonomy,0.20000,9,576,0.61111,0.03985,0.16146,0.03008,0.24306,0.03506,0.30556,0.03765,0.18750,0.03190,0.06597,0.02029,0.00694,0.00679,0.67167,0.01454,0.25325,0.02159,0.18013,0.00326,0.07422,0.05664,0.96181,0.01567
risk_calibrated_collaborative_affordance_v5,0.08000,0,576,0.63715,0.03930,0.04688,0.01728,0.35243,0.03905,0.22396,0.03408,0.13021,0.02751,0.00868,0.00758,0.14583,0.02885,0.86280,0.03746,0.08769,0.01577,0.06684,0.00239,0.21153,0.04699,0.86979,0.02751
risk_calibrated_collaborative_affordance_v5,0.08000,1,576,0.59201,0.04017,0.05556,0.01872,0.35069,0.03900,0.24306,0.03506,0.13542,0.02797,0.02604,0.01302,0.15972,0.02994,0.87108,0.03817,0.09648,0.01712,0.06818,0.00244,0.14074,0.05038,0.87153,0.02735
risk_calibrated_collaborative_affordance_v5,0.08000,2,576,0.64931,0.03900,0.05035,0.01787,0.32812,0.03838,0.25347,0.03556,0.11458,0.02603,0.02778,0.01343,0.15104,0.02927,0.87063,0.03732,0.09143,0.01629,0.06796,0.00239,0.22079,0.04818,0.87500,0.02703
risk_calibrated_collaborative_affordance_v5,0.08000,3,576,0.59722,0.04009,0.05208,0.01816,0.33333,0.03853,0.21181,0.03340,0.11979,0.02654,0.00694,0.00679,0.15799,0.02981,0.87402,0.03743,0.09308,0.01656,0.06792,0.00238,0.18080,0.04766,0.87326,0.02719
risk_calibrated_collaborative_affordance_v5,0.08000,4,576,0.61111,0.03985,0.03646,0.01532,0.31076,0.03783,0.21181,0.03340,0.11806,0.02637,0.01562,0.01014,0.13542,0.02797,0.83412,0.03820,0.07707,0.01413,0.06524,0.00254,0.22735,0.04693,0.84722,0.02941
risk_calibrated_collaborative_affordance_v5,0.08000,5,576,0.64931,0.03900,0.05382,0.01845,0.34028,0.03873,0.22396,0.03408,0.12500,0.02703,0.01736,0.01068,0.17361,0.03096,0.89020,0.03825,0.09576,0.01694,0.06827,0.00236,0.21447,0.04589,0.87847,0.02671
risk_calibrated_collaborative_affordance_v5,0.08000,6,576,0.64062,0.03922,0.04167,0.01633,0.35590,0.03913,0.22917,0.03435,0.13542,0.02797,0.01215,0.00896,0.17535,0.03108,0.90084,0.03774,0.08540,0.01486,0.06888,0.00230,0.20621,0.04663,0.88889,0.02569
risk_calibrated_collaborative_affordance_v5,0.08000,7,576,0.63021,0.03946,0.05035,0.01787,0.36632,0.03938,0.22396,0.03408,0.13542,0.02797,0.02604,0.01302,0.15799,0.02981,0.86947,0.03829,0.09079,0.01634,0.06721,0.00244,0.18467,0.04739,0.86632,0.02782
risk_calibrated_collaborative_affordance_v5,0.08000,8,576,0.62326,0.03961,0.04861,0.01758,0.35764,0.03918,0.23438,0.03462,0.13021,0.02751,0.01910,0.01119,0.14757,0.02899,0.86944,0.03692,0.09047,0.01606,0.06791,0.00237,0.18612,0.04959,0.87674,0.02687
risk_calibrated_collaborative_affordance_v5,0.08000,9,576,0.60069,0.04003,0.05035,0.01787,0.33333,0.03853,0.24479,0.03514,0.15799,0.02981,0.01910,0.01119,0.14236,0.02856,0.85621,0.03768,0.09028,0.01634,0.06682,0.00242,0.15903,0.04795,0.86285,0.02812
risk_calibrated_collaborative_affordance_v5,0.12000,0,576,0.73438,0.03610,0.07292,0.02125,0.22917,0.03435,0.25521,0.03564,0.17708,0.03120,0.01562,0.01014,0.00347,0.00481,0.83889,0.01307,0.11987,0.01861,0.07722,0.00136,0.33288,0.04890,0.98958,0.00830
risk_calibrated_collaborative_affordance_v5,0.12000,1,576,0.68924,0.03783,0.08681,0.02301,0.28646,0.03695,0.25868,0.03579,0.13715,0.02812,0.02778,0.01343,0.00694,0.00679,0.84583,0.01143,0.13329,0.02018,0.07790,0.00126,0.25763,0.05119,0.99826,0.00340
risk_calibrated_collaborative_affordance_v5,0.12000,2,576,0.73090,0.03625,0.07465,0.02148,0.27257,0.03640,0.27604,0.03654,0.14583,0.02885,0.02083,0.01167,0.00347,0.00481,0.84531,0.01258,0.12218,0.01890,0.07789,0.00133,0.31190,0.05045,0.99479,0.00588
risk_calibrated_collaborative_affordance_v5,0.12000,3,576,0.70486,0.03728,0.08160,0.02238,0.25174,0.03547,0.26562,0.03610,0.15972,0.02994,0.02257,0.01214,0.00347,0.00481,0.84721,0.01169,0.12917,0.01976,0.07704,0.00120,0.28484,0.05117,0.99826,0.00340
risk_calibrated_collaborative_affordance_v5,0.12000,4,576,0.69618,0.03759,0.09896,0.02441,0.24132,0.03497,0.24132,0.03497,0.16840,0.03059,0.02431,0.01259,0.00868,0.00758,0.84645,0.01199,0.14264,0.02141,0.07801,0.00128,0.26521,0.05061,0.99653,0.00481
risk_calibrated_collaborative_affordance_v5,0.12000,5,576,0.74653,0.03556,0.10417,0.02497,0.25000,0.03539,0.26910,0.03625,0.16667,0.03046,0.02257,0.01214,0.00868,0.00758,0.84984,0.01270,0.14868,0.02201,0.07835,0.00124,0.29706,0.05165,0.99653,0.00481
risk_calibrated_collaborative_affordance_v5,0.12000,6,576,0.71875,0.03675,0.08507,0.02280,0.26910,0.03625,0.26389,0.03603,0.14236,0.02856,0.01910,0.01119,0.01215,0.00896,0.85326,0.01297,0.13269,0.02019,0.07769,0.00123,0.29385,0.04996,0.99826,0.00340
risk_calibrated_collaborative_affordance_v5,0.12000,7,576,0.71007,0.03709,0.10417,0.02497,0.25868,0.03579,0.21875,0.03379,0.17361,0.03096,0.01910,0.01119,0.01042,0.00830,0.84632,0.01361,0.14770,0.02194,0.07744,0.00130,0.27207,0.05283,0.99306,0.00679
risk_calibrated_collaborative_affordance_v5,0.12000,8,576,0.74132,0.03579,0.09201,0.02363,0.28472,0.03689,0.27257,0.03640,0.16319,0.03021,0.02083,0.01167,0.00868,0.00758,0.84798,0.01303,0.13726,0.02072,0.07680,0.00129,0.29016,0.05150,0.99653,0.00481
risk_calibrated_collaborative_affordance_v5,0.12000,9,576,0.72222,0.03661,0.07639,0.02171,0.25000,0.03539,0.23090,0.03445,0.17882,0.03132,0.03299,0.01460,0.00694,0.00679,0.84379,0.01314,0.12467,0.01922,0.07593,0.00133,0.30934,0.05013,0.99306,0.00679
risk_calibrated_collaborative_affordance_v5,0.16000,0,576,0.69792,0.03753,0.09201,0.02363,0.27083,0.03632,0.28299,0.03682,0.17361,0.03096,0.03299,0.01460,0.00174,0.00340,0.84667,0.01059,0.13741,0.02072,0.07829,0.00120,0.24319,0.05182,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.16000,1,576,0.70486,0.03728,0.10590,0.02515,0.24306,0.03506,0.26389,0.03603,0.17708,0.03120,0.01562,0.01014,0.00174,0.00340,0.84597,0.01054,0.15058,0.02214,0.07793,0.00123,0.25745,0.05330,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.16000,2,576,0.70833,0.03715,0.07986,0.02216,0.27604,0.03654,0.23785,0.03480,0.15451,0.02954,0.02257,0.01214,0.00347,0.00481,0.84653,0.01038,0.12766,0.01943,0.07695,0.00128,0.29104,0.05221,1.00000,0.00000
risk_calibrated_collaborative_affordance_v5,0.16000,3,576,0.72569,0.03647,0.07465,0.02148,0.26910,0.03625,0.26215,0.03595,0.15278,0.02941,0.02951,0.01383,0.00000,0.00000,0.84702,0.01057,0.12216,0.01874,0.07704,0.00121,0.30843,0.05090,1.00000,0.00000
