method,split,task,family,mean_success,ci95_success,mean_physical_violation,ci95_physical_violation,mean_human_burden,ci95_human_burden,mean_intent_error,ci95_intent_error,mean_overpromise,ci95_overpromise,mean_negotiation_rounds,ci95_negotiation_rounds,mean_total_cost,ci95_total_cost,groups,mean_regret_to_oracle
language_affordance_planner,capability_shift,collaborative_sorting,role_switch_request,0.5782,0.0550,0.2007,0.0448,0.0850,0.0156,0.3282,0.0410,0.3333,0.0210,0.3941,0.0233,0.3403,0.0039,7,0.2466
language_affordance_planner,capability_shift,handover_grip_choice,ambiguous_intent,0.5629,0.0363,0.2024,0.0239,0.0918,0.0296,0.3180,0.0348,0.3044,0.0387,0.3857,0.0175,0.3288,0.0028,7,0.2245
language_affordance_planner,capability_shift,handover_grip_choice,asymmetric_reach,0.5765,0.0416,0.1956,0.0238,0.0748,0.0174,0.3231,0.0559,0.3520,0.0313,0.3874,0.0220,0.3536,0.0032,7,0.2126
language_affordance_planner,capability_shift,handover_grip_choice,conflicting_safety_preference,0.5425,0.0313,0.1990,0.0237,0.0765,0.0313,0.3129,0.0278,0.3452,0.0314,0.4426,0.0154,0.3699,0.0051,7,0.3027
language_affordance_planner,capability_shift,handover_grip_choice,ergonomic_constraint,0.5578,0.0376,0.2279,0.0187,0.0731,0.0107,0.2925,0.0550,0.3673,0.0643,0.3977,0.0278,0.3561,0.0066,7,0.2517
language_affordance_planner,capability_shift,handover_grip_choice,load_sharing_mismatch,0.5493,0.0320,0.2126,0.0399,0.0731,0.0336,0.2653,0.0182,0.3673,0.0379,0.4162,0.0274,0.3679,0.0028,7,0.2738
language_affordance_planner,capability_shift,handover_grip_choice,occluded_human_goal,0.5935,0.0307,0.1973,0.0190,0.0850,0.0230,0.3503,0.0274,0.3367,0.0555,0.4152,0.0278,0.3428,0.0052,7,0.2007
language_affordance_planner,capability_shift,handover_grip_choice,role_switch_request,0.5748,0.0370,0.1956,0.0475,0.0663,0.0215,0.3010,0.0248,0.3299,0.0422,0.4058,0.0325,0.3479,0.0060,7,0.2075
language_affordance_planner,capability_shift,tool_use_handoff,ambiguous_intent,0.5731,0.0213,0.1939,0.0220,0.0799,0.0167,0.3503,0.0190,0.3061,0.0501,0.4089,0.0265,0.3331,0.0052,7,0.1854
language_affordance_planner,capability_shift,tool_use_handoff,asymmetric_reach,0.5476,0.0184,0.2415,0.0536,0.0731,0.0230,0.2806,0.0287,0.3367,0.0548,0.4233,0.0315,0.3669,0.0044,7,0.2619
language_affordance_planner,capability_shift,tool_use_handoff,conflicting_safety_preference,0.5459,0.0224,0.2160,0.0281,0.0799,0.0263,0.3265,0.0341,0.3384,0.0278,0.4529,0.0219,0.3861,0.0040,7,0.2959
language_affordance_planner,capability_shift,tool_use_handoff,ergonomic_constraint,0.5629,0.0595,0.2432,0.0325,0.0731,0.0224,0.3282,0.0511,0.3537,0.0352,0.4178,0.0228,0.3670,0.0031,7,0.2296
language_affordance_planner,capability_shift,tool_use_handoff,load_sharing_mismatch,0.5425,0.0360,0.2466,0.0321,0.0595,0.0125,0.2789,0.0466,0.3861,0.0349,0.4473,0.0203,0.3797,0.0044,7,0.2891
language_affordance_planner,capability_shift,tool_use_handoff,occluded_human_goal,0.5680,0.0333,0.1990,0.0329,0.0884,0.0367,0.2959,0.0200,0.3554,0.0476,0.4170,0.0309,0.3514,0.0041,7,0.2313
language_affordance_planner,capability_shift,tool_use_handoff,role_switch_request,0.5510,0.0268,0.1990,0.0248,0.0714,0.0135,0.3248,0.0337,0.3316,0.0257,0.4000,0.0311,0.3595,0.0051,7,0.2347
language_affordance_planner,combined_stress,assisted_assembly,ambiguous_intent,0.4915,0.0443,0.1718,0.0325,0.1003,0.0168,0.4388,0.0525,0.2704,0.0493,0.5469,0.0220,0.3800,0.0065,7,0.2517
language_affordance_planner,combined_stress,assisted_assembly,asymmetric_reach,0.4745,0.0616,0.2330,0.0227,0.1105,0.0202,0.3537,0.0496,0.3861,0.0466,0.5603,0.0283,0.4089,0.0039,7,0.2857
language_affordance_planner,combined_stress,assisted_assembly,conflicting_safety_preference,0.4949,0.0349,0.2738,0.0265,0.0680,0.0132,0.3810,0.0326,0.3520,0.0636,0.5853,0.0253,0.4354,0.0047,7,0.3163
language_affordance_planner,combined_stress,assisted_assembly,ergonomic_constraint,0.4745,0.0503,0.2381,0.0153,0.0765,0.0238,0.3793,0.0492,0.3741,0.0190,0.5356,0.0222,0.4114,0.0032,7,0.2908
language_affordance_planner,combined_stress,assisted_assembly,load_sharing_mismatch,0.5119,0.0644,0.2296,0.0208,0.0850,0.0230,0.3571,0.0381,0.3861,0.0432,0.5744,0.0250,0.4308,0.0048,7,0.2568
language_affordance_planner,combined_stress,assisted_assembly,occluded_human_goal,0.5051,0.0384,0.2228,0.0403,0.1054,0.0236,0.4320,0.0355,0.3180,0.0278,0.5500,0.0177,0.3986,0.0027,7,0.2262
language_affordance_planner,combined_stress,assisted_assembly,role_switch_request,0.4626,0.0577,0.2058,0.0355,0.0680,0.0202,0.4065,0.0599,0.3146,0.0329,0.5810,0.0182,0.4050,0.0036,7,0.3027
language_affordance_planner,combined_stress,co_carry_doorway,ambiguous_intent,0.4609,0.0580,0.1837,0.0168,0.1003,0.0152,0.3929,0.0279,0.2874,0.0393,0.5431,0.0281,0.3814,0.0037,7,0.2619
language_affordance_planner,combined_stress,co_carry_doorway,asymmetric_reach,0.4609,0.0508,0.2636,0.0465,0.0731,0.0172,0.3707,0.0549,0.4065,0.0281,0.5473,0.0256,0.4239,0.0029,7,0.3163
language_affordance_planner,combined_stress,co_carry_doorway,conflicting_safety_preference,0.5051,0.0356,0.2687,0.0356,0.0816,0.0320,0.3997,0.0419,0.4031,0.0294,0.5609,0.0249,0.4375,0.0030,7,0.2942
language_affordance_planner,combined_stress,co_carry_doorway,ergonomic_constraint,0.4966,0.0655,0.2381,0.0169,0.0799,0.0226,0.3759,0.0333,0.4439,0.0536,0.5248,0.0342,0.4255,0.0054,7,0.2602
language_affordance_planner,combined_stress,co_carry_doorway,load_sharing_mismatch,0.5051,0.0526,0.2466,0.0437,0.0816,0.0187,0.4065,0.0389,0.4303,0.0476,0.5885,0.0296,0.4421,0.0030,7,0.3027
language_affordance_planner,combined_stress,co_carry_doorway,occluded_human_goal,0.4473,0.0264,0.2058,0.0232,0.0782,0.0360,0.4558,0.0582,0.3537,0.0598,0.5423,0.0238,0.4002,0.0059,7,0.2976
language_affordance_planner,combined_stress,co_carry_doorway,role_switch_request,0.4966,0.0355,0.2483,0.0365,0.0731,0.0200,0.3776,0.0317,0.3282,0.0539,0.5883,0.0170,0.4127,0.0037,7,0.2636
language_affordance_planner,combined_stress,collaborative_sorting,ambiguous_intent,0.5170,0.0410,0.2194,0.0296,0.0748,0.0159,0.4303,0.0566,0.2857,0.0269,0.5288,0.0184,0.3763,0.0033,7,0.1786
language_affordance_planner,combined_stress,collaborative_sorting,asymmetric_reach,0.4728,0.0425,0.2245,0.0379,0.0680,0.0273,0.3673,0.0382,0.3571,0.0301,0.5225,0.0179,0.3906,0.0048,7,0.2296
language_affordance_planner,combined_stress,collaborative_sorting,conflicting_safety_preference,0.4796,0.0425,0.2058,0.0287,0.0935,0.0294,0.4031,0.0200,0.3554,0.0430,0.5633,0.0244,0.4094,0.0042,7,0.2874
language_affordance_planner,combined_stress,collaborative_sorting,ergonomic_constraint,0.4966,0.0485,0.2126,0.0332,0.0765,0.0190,0.4150,0.0148,0.3605,0.0273,0.5317,0.0239,0.3909,0.0054,7,0.2194
language_affordance_planner,combined_stress,collaborative_sorting,load_sharing_mismatch,0.5017,0.0332,0.2262,0.0310,0.0816,0.0257,0.3810,0.0488,0.3503,0.0203,0.5687,0.0390,0.4074,0.0034,7,0.2976
language_affordance_planner,combined_stress,collaborative_sorting,occluded_human_goal,0.4949,0.0221,0.1803,0.0129,0.0867,0.0309,0.4252,0.0606,0.2636,0.0347,0.5508,0.0215,0.3819,0.0024,7,0.2636
language_affordance_planner,combined_stress,collaborative_sorting,role_switch_request,0.5357,0.0306,0.2432,0.0283,0.0935,0.0180,0.4201,0.0562,0.2874,0.0492,0.5537,0.0299,0.3947,0.0040,7,0.1990
language_affordance_planner,combined_stress,handover_grip_choice,ambiguous_intent,0.5340,0.0316,0.1786,0.0391,0.0986,0.0258,0.4507,0.0430,0.3027,0.0287,0.5347,0.0398,0.3797,0.0050,7,0.1922
language_affordance_planner,combined_stress,handover_grip_choice,asymmetric_reach,0.5340,0.0328,0.2177,0.0387,0.0833,0.0338,0.3827,0.0382,0.3759,0.0475,0.5569,0.0219,0.4053,0.0054,7,0.2364
language_affordance_planner,combined_stress,handover_grip_choice,conflicting_safety_preference,0.5408,0.0394,0.2415,0.0300,0.0969,0.0328,0.3963,0.0496,0.3554,0.0285,0.5786,0.0431,0.4254,0.0027,7,0.2483
language_affordance_planner,combined_stress,handover_grip_choice,ergonomic_constraint,0.4949,0.0698,0.2636,0.0320,0.0952,0.0222,0.3622,0.0374,0.3690,0.0318,0.5239,0.0337,0.4023,0.0045,7,0.2636
language_affordance_planner,combined_stress,handover_grip_choice,load_sharing_mismatch,0.4881,0.0388,0.2636,0.0241,0.0782,0.0292,0.3878,0.0221,0.3759,0.0313,0.5527,0.0251,0.4213,0.0058,7,0.2925
language_affordance_planner,combined_stress,handover_grip_choice,occluded_human_goal,0.5068,0.0296,0.2024,0.0349,0.0748,0.0208,0.4048,0.0486,0.2942,0.0490,0.5442,0.0235,0.3898,0.0045,7,0.2602
language_affordance_planner,combined_stress,handover_grip_choice,role_switch_request,0.5000,0.0491,0.2177,0.0321,0.1071,0.0260,0.4099,0.0264,0.3469,0.0418,0.5766,0.0368,0.3996,0.0057,7,0.3095
language_affordance_planner,combined_stress,tool_use_handoff,ambiguous_intent,0.4966,0.0329,0.2211,0.0352,0.0833,0.0255,0.4745,0.0230,0.3197,0.0439,0.5240,0.0200,0.3846,0.0046,7,0.1871
language_affordance_planner,combined_stress,tool_use_handoff,asymmetric_reach,0.4456,0.0370,0.2568,0.0292,0.0799,0.0287,0.4048,0.0478,0.4065,0.0406,0.5390,0.0286,0.4169,0.0027,7,0.3384
language_affordance_planner,combined_stress,tool_use_handoff,conflicting_safety_preference,0.4694,0.0475,0.2959,0.0442,0.0850,0.0213,0.4320,0.0437,0.3793,0.0436,0.5565,0.0243,0.4338,0.0039,7,0.3350
language_affordance_planner,combined_stress,tool_use_handoff,ergonomic_constraint,0.4966,0.0440,0.2534,0.0273,0.0731,0.0193,0.3861,0.0196,0.3401,0.0274,0.5331,0.0347,0.4116,0.0058,7,0.2279
language_affordance_planner,combined_stress,tool_use_handoff,load_sharing_mismatch,0.4558,0.0480,0.2823,0.0352,0.0731,0.0246,0.3844,0.0325,0.4201,0.0457,0.6026,0.0281,0.4385,0.0030,7,0.3384
language_affordance_planner,combined_stress,tool_use_handoff,occluded_human_goal,0.5391,0.0639,0.2432,0.0175,0.0884,0.0190,0.3724,0.0457,0.3622,0.0573,0.5577,0.0133,0.3981,0.0031,7,0.2109
language_affordance_planner,combined_stress,tool_use_handoff,role_switch_request,0.5204,0.0226,0.2330,0.0259,0.0782,0.0269,0.4014,0.0482,0.3622,0.0283,0.5593,0.0126,0.4075,0.0034,7,0.2551
language_affordance_planner,delayed_human_feedback,assisted_assembly,ambiguous_intent,0.5289,0.0349,0.1327,0.0351,0.1054,0.0316,0.4388,0.0515,0.2636,0.0523,0.5618,0.0164,0.3569,0.0014,7,0.2126
language_affordance_planner,delayed_human_feedback,assisted_assembly,asymmetric_reach,0.5102,0.0503,0.1769,0.0224,0.0782,0.0269,0.3452,0.0228,0.3435,0.0347,0.5641,0.0308,0.3723,0.0054,7,0.2364
language_affordance_planner,delayed_human_feedback,assisted_assembly,conflicting_safety_preference,0.5612,0.0436,0.2126,0.0328,0.0918,0.0282,0.3895,0.0278,0.3639,0.0238,0.5564,0.0213,0.3931,0.0041,7,0.2415
language_affordance_planner,delayed_human_feedback,assisted_assembly,ergonomic_constraint,0.5408,0.0374,0.2143,0.0330,0.0833,0.0191,0.3741,0.0190,0.2959,0.0271,0.5598,0.0178,0.3782,0.0038,7,0.2245
language_affordance_planner,delayed_human_feedback,assisted_assembly,load_sharing_mismatch,0.5000,0.0519,0.2364,0.0424,0.0901,0.0254,0.3639,0.0511,0.3707,0.0382,0.5891,0.0151,0.3933,0.0043,7,0.2942
language_affordance_planner,delayed_human_feedback,assisted_assembly,occluded_human_goal,0.5272,0.0340,0.1905,0.0401,0.0748,0.0202,0.4065,0.0540,0.2959,0.0424,0.5491,0.0187,0.3682,0.0035,7,0.2041
language_affordance_planner,delayed_human_feedback,assisted_assembly,role_switch_request,0.5561,0.0446,0.2024,0.0330,0.0850,0.0180,0.4167,0.0314,0.2942,0.0195,0.5477,0.0211,0.3762,0.0051,7,0.2211
language_affordance_planner,delayed_human_feedback,co_carry_doorway,ambiguous_intent,0.5391,0.0419,0.1480,0.0152,0.1054,0.0180,0.3844,0.0498,0.2602,0.0294,0.5487,0.0181,0.3561,0.0022,7,0.2211
language_affordance_planner,delayed_human_feedback,co_carry_doorway,asymmetric_reach,0.4864,0.0257,0.2466,0.0383,0.0850,0.0343,0.3367,0.0202,0.3486,0.0469,0.5761,0.0350,0.3875,0.0027,7,0.2534
language_affordance_planner,delayed_human_feedback,co_carry_doorway,conflicting_safety_preference,0.5697,0.0285,0.2500,0.0326,0.0952,0.0297,0.3759,0.0296,0.3469,0.0379,0.5951,0.0280,0.4026,0.0044,7,0.2313
language_affordance_planner,delayed_human_feedback,co_carry_doorway,ergonomic_constraint,0.5034,0.0355,0.2262,0.0314,0.0850,0.0139,0.3299,0.0474,0.4014,0.0174,0.5530,0.0159,0.3874,0.0036,7,0.2653
language_affordance_planner,delayed_human_feedback,co_carry_doorway,load_sharing_mismatch,0.5204,0.0393,0.2075,0.0321,0.0850,0.0139,0.3622,0.0600,0.3793,0.0418,0.5849,0.0247,0.4011,0.0046,7,0.2721
language_affordance_planner,delayed_human_feedback,co_carry_doorway,occluded_human_goal,0.5051,0.0278,0.1769,0.0219,0.0850,0.0224,0.3980,0.0452,0.2993,0.0430,0.5499,0.0215,0.3727,0.0045,7,0.2466
language_affordance_planner,delayed_human_feedback,co_carry_doorway,role_switch_request,0.4949,0.0287,0.2007,0.0187,0.0867,0.0226,0.3741,0.0449,0.2959,0.0187,0.5871,0.0334,0.3820,0.0035,7,0.2976
language_affordance_planner,delayed_human_feedback,collaborative_sorting,ambiguous_intent,0.5408,0.0333,0.1667,0.0349,0.0714,0.0197,0.4065,0.0336,0.2602,0.0219,0.5460,0.0285,0.3438,0.0044,7,0.2364
language_affordance_planner,delayed_human_feedback,collaborative_sorting,asymmetric_reach,0.5051,0.0391,0.2143,0.0249,0.0782,0.0069,0.3486,0.0506,0.3129,0.0344,0.5619,0.0210,0.3590,0.0027,7,0.2551
language_affordance_planner,delayed_human_feedback,collaborative_sorting,conflicting_safety_preference,0.5085,0.0460,0.1922,0.0312,0.0782,0.0233,0.3690,0.0342,0.2874,0.0224,0.5581,0.0239,0.3715,0.0026,7,0.2755
language_affordance_planner,delayed_human_feedback,collaborative_sorting,ergonomic_constraint,0.5357,0.0360,0.1803,0.0424,0.0697,0.0148,0.3741,0.0413,0.2857,0.0260,0.5197,0.0352,0.3556,0.0041,7,0.2160
language_affordance_planner,delayed_human_feedback,collaborative_sorting,load_sharing_mismatch,0.5663,0.0325,0.2126,0.0358,0.0663,0.0221,0.3418,0.0440,0.3061,0.0309,0.5272,0.0289,0.3701,0.0045,7,0.2058
language_affordance_planner,delayed_human_feedback,collaborative_sorting,occluded_human_goal,0.5374,0.0336,0.1888,0.0320,0.0799,0.0232,0.3861,0.0243,0.2721,0.0241,0.5696,0.0214,0.3566,0.0060,7,0.2483
language_affordance_planner,delayed_human_feedback,collaborative_sorting,role_switch_request,0.5663,0.0301,0.1752,0.0352,0.0765,0.0133,0.3844,0.0440,0.2908,0.0301,0.5499,0.0286,0.3565,0.0038,7,0.1973
language_affordance_planner,delayed_human_feedback,handover_grip_choice,ambiguous_intent,0.5408,0.0287,0.1718,0.0215,0.1037,0.0189,0.4065,0.0285,0.2636,0.0520,0.5408,0.0164,0.3507,0.0045,7,0.2126
language_affordance_planner,delayed_human_feedback,handover_grip_choice,asymmetric_reach,0.5272,0.0282,0.2347,0.0428,0.0833,0.0228,0.3759,0.0394,0.3265,0.0387,0.5384,0.0301,0.3654,0.0043,7,0.2296
language_affordance_planner,delayed_human_feedback,handover_grip_choice,conflicting_safety_preference,0.5867,0.0226,0.2211,0.0377,0.0884,0.0292,0.4303,0.0421,0.3231,0.0299,0.5791,0.0214,0.3878,0.0043,7,0.2143
language_affordance_planner,delayed_human_feedback,handover_grip_choice,ergonomic_constraint,0.5323,0.0460,0.2109,0.0167,0.1037,0.0202,0.3418,0.0174,0.3061,0.0377,0.5200,0.0298,0.3713,0.0036,7,0.2534
language_affordance_planner,delayed_human_feedback,handover_grip_choice,load_sharing_mismatch,0.5595,0.0360,0.2364,0.0372,0.0697,0.0224,0.3571,0.0360,0.3401,0.0333,0.5367,0.0231,0.3833,0.0068,7,0.2024
language_affordance_planner,delayed_human_feedback,handover_grip_choice,occluded_human_goal,0.5442,0.0287,0.1803,0.0224,0.1003,0.0203,0.3793,0.0457,0.3061,0.0291,0.5589,0.0206,0.3621,0.0043,7,0.2568
language_affordance_planner,delayed_human_feedback,handover_grip_choice,role_switch_request,0.5391,0.0366,0.2075,0.0321,0.0731,0.0206,0.3827,0.0303,0.3214,0.0356,0.5595,0.0246,0.3693,0.0032,7,0.2194
language_affordance_planner,delayed_human_feedback,tool_use_handoff,ambiguous_intent,0.5119,0.0624,0.1735,0.0404,0.0799,0.0329,0.4099,0.0410,0.2415,0.0329,0.5540,0.0189,0.3541,0.0023,7,0.2364
language_affordance_planner,delayed_human_feedback,tool_use_handoff,asymmetric_reach,0.5340,0.0492,0.1922,0.0290,0.0663,0.0190,0.3469,0.0328,0.3537,0.0313,0.5410,0.0357,0.3813,0.0049,7,0.2500
language_affordance_planner,delayed_human_feedback,tool_use_handoff,conflicting_safety_preference,0.5187,0.0367,0.2058,0.0243,0.0867,0.0141,0.4014,0.0584,0.3299,0.0482,0.5982,0.0207,0.4009,0.0033,7,0.3027
language_affordance_planner,delayed_human_feedback,tool_use_handoff,ergonomic_constraint,0.5051,0.0441,0.2262,0.0301,0.0663,0.0183,0.3690,0.0711,0.3316,0.0563,0.5667,0.0241,0.3802,0.0050,7,0.3010
language_affordance_planner,delayed_human_feedback,tool_use_handoff,load_sharing_mismatch,0.5884,0.0233,0.2313,0.0196,0.0748,0.0202,0.3571,0.0322,0.3588,0.0554,0.5612,0.0256,0.3953,0.0041,7,0.1701
language_affordance_planner,delayed_human_feedback,tool_use_handoff,occluded_human_goal,0.5204,0.0325,0.1990,0.0304,0.0765,0.0254,0.3810,0.0292,0.2959,0.0430,0.5693,0.0213,0.3723,0.0032,7,0.2602
language_affordance_planner,delayed_human_feedback,tool_use_handoff,role_switch_request,0.5357,0.0464,0.1871,0.0373,0.0935,0.0148,0.3486,0.0220,0.3554,0.0336,0.5545,0.0388,0.3767,0.0048,7,0.2381
language_affordance_planner,intent_ambiguity_shift,assisted_assembly,ambiguous_intent,0.5459,0.0382,0.1616,0.0325,0.0884,0.0243,0.3554,0.0535,0.2500,0.0260,0.4313,0.0136,0.3293,0.0043,7,0.1973
language_affordance_planner,intent_ambiguity_shift,assisted_assembly,asymmetric_reach,0.5663,0.0317,0.2075,0.0254,0.0765,0.0243,0.3214,0.0260,0.3384,0.0426,0.4021,0.0204,0.3513,0.0057,7,0.2296
language_affordance_planner,intent_ambiguity_shift,assisted_assembly,conflicting_safety_preference,0.5629,0.0296,0.1973,0.0423,0.0391,0.0174,0.3929,0.0398,0.2874,0.0351,0.4170,0.0195,0.3687,0.0036,7,0.2874
language_affordance_planner,intent_ambiguity_shift,assisted_assembly,ergonomic_constraint,0.5765,0.0349,0.2109,0.0333,0.0799,0.0195,0.3554,0.0164,0.2976,0.0356,0.3837,0.0232,0.3519,0.0047,7,0.2075
language_affordance_planner,intent_ambiguity_shift,assisted_assembly,load_sharing_mismatch,0.5663,0.0209,0.2194,0.0227,0.0901,0.0283,0.3435,0.0376,0.3503,0.0363,0.4083,0.0182,0.3681,0.0018,7,0.2449
language_affordance_planner,intent_ambiguity_shift,assisted_assembly,occluded_human_goal,0.5340,0.0479,0.1990,0.0431,0.0765,0.0143,0.3724,0.0431,0.2857,0.0360,0.4521,0.0181,0.3442,0.0041,7,0.2874
language_affordance_planner,intent_ambiguity_shift,assisted_assembly,role_switch_request,0.5765,0.0313,0.1786,0.0514,0.0714,0.0135,0.3810,0.0356,0.3180,0.0189,0.4323,0.0297,0.3519,0.0052,7,0.2483
language_affordance_planner,intent_ambiguity_shift,co_carry_doorway,ambiguous_intent,0.5493,0.0299,0.1871,0.0296,0.0918,0.0237,0.3946,0.0332,0.2687,0.0227,0.4178,0.0297,0.3300,0.0050,7,0.2364
language_affordance_planner,intent_ambiguity_shift,co_carry_doorway,asymmetric_reach,0.5578,0.0399,0.2041,0.0336,0.0697,0.0230,0.3503,0.0410,0.3214,0.0088,0.4193,0.0307,0.3618,0.0035,7,0.2279
language_affordance_planner,intent_ambiguity_shift,co_carry_doorway,conflicting_safety_preference,0.5646,0.0443,0.2245,0.0230,0.0867,0.0214,0.3929,0.0461,0.3282,0.0254,0.4615,0.0175,0.3841,0.0049,7,0.2568
language_affordance_planner,intent_ambiguity_shift,co_carry_doorway,ergonomic_constraint,0.4898,0.0393,0.2534,0.0413,0.0697,0.0276,0.3095,0.0488,0.3316,0.0294,0.4121,0.0265,0.3707,0.0049,7,0.3010
language_affordance_planner,intent_ambiguity_shift,co_carry_doorway,load_sharing_mismatch,0.5612,0.0285,0.2551,0.0160,0.0680,0.0258,0.3214,0.0326,0.3486,0.0393,0.4065,0.0363,0.3805,0.0038,7,0.2517
language_affordance_planner,intent_ambiguity_shift,co_carry_doorway,occluded_human_goal,0.5442,0.0359,0.1956,0.0384,0.0799,0.0243,0.3690,0.0342,0.3027,0.0309,0.4206,0.0160,0.3481,0.0046,7,0.2279
language_affordance_planner,intent_ambiguity_shift,co_carry_doorway,role_switch_request,0.5544,0.0483,0.2075,0.0337,0.0646,0.0243,0.3690,0.0388,0.2704,0.0253,0.4108,0.0184,0.3517,0.0048,7,0.2466
language_affordance_planner,intent_ambiguity_shift,collaborative_sorting,ambiguous_intent,0.4796,0.0548,0.1752,0.0300,0.0867,0.0182,0.3469,0.0454,0.2262,0.0176,0.3990,0.0408,0.3220,0.0028,7,0.2789
language_affordance_planner,intent_ambiguity_shift,collaborative_sorting,asymmetric_reach,0.5493,0.0442,0.1871,0.0380,0.0850,0.0241,0.3554,0.0303,0.3350,0.0257,0.4002,0.0285,0.3361,0.0034,7,0.2500
language_affordance_planner,intent_ambiguity_shift,collaborative_sorting,conflicting_safety_preference,0.5527,0.0413,0.1718,0.0278,0.0782,0.0254,0.3452,0.0411,0.3197,0.0290,0.4247,0.0297,0.3528,0.0035,7,0.2534
language_affordance_planner,intent_ambiguity_shift,collaborative_sorting,ergonomic_constraint,0.5493,0.0343,0.1871,0.0132,0.0663,0.0264,0.3299,0.0370,0.2704,0.0514,0.3774,0.0188,0.3335,0.0060,7,0.2330
language_affordance_planner,intent_ambiguity_shift,collaborative_sorting,load_sharing_mismatch,0.5340,0.0172,0.2058,0.0313,0.0714,0.0222,0.3078,0.0257,0.2959,0.0433,0.3678,0.0164,0.3435,0.0048,7,0.2296
language_affordance_planner,intent_ambiguity_shift,collaborative_sorting,occluded_human_goal,0.5425,0.0662,0.1582,0.0282,0.0867,0.0220,0.3776,0.0359,0.2721,0.0236,0.3805,0.0291,0.3271,0.0046,7,0.2194
language_affordance_planner,intent_ambiguity_shift,collaborative_sorting,role_switch_request,0.5544,0.0485,0.1599,0.0249,0.0799,0.0291,0.3656,0.0449,0.2670,0.0519,0.4159,0.0153,0.3388,0.0052,7,0.2262
language_affordance_planner,intent_ambiguity_shift,handover_grip_choice,ambiguous_intent,0.5221,0.0436,0.1480,0.0254,0.0646,0.0112,0.3878,0.0317,0.2568,0.0243,0.4081,0.0201,0.3262,0.0032,7,0.2721
language_affordance_planner,intent_ambiguity_shift,handover_grip_choice,asymmetric_reach,0.5119,0.0423,0.2143,0.0318,0.0680,0.0237,0.3265,0.0215,0.2772,0.0449,0.4196,0.0282,0.3483,0.0044,7,0.3112
language_affordance_planner,intent_ambiguity_shift,handover_grip_choice,conflicting_safety_preference,0.5476,0.0356,0.2024,0.0420,0.0935,0.0241,0.3537,0.0519,0.3180,0.0460,0.4228,0.0324,0.3644,0.0053,7,0.2568
language_affordance_planner,intent_ambiguity_shift,handover_grip_choice,ergonomic_constraint,0.5799,0.0413,0.2092,0.0325,0.0714,0.0260,0.3316,0.0424,0.3146,0.0381,0.4320,0.0215,0.3530,0.0045,7,0.2109
language_affordance_planner,intent_ambiguity_shift,handover_grip_choice,load_sharing_mismatch,0.6122,0.0190,0.2160,0.0224,0.0986,0.0141,0.3435,0.0523,0.3010,0.0355,0.4144,0.0197,0.3575,0.0033,7,0.2024
language_affordance_planner,intent_ambiguity_shift,handover_grip_choice,occluded_human_goal,0.5663,0.0557,0.1667,0.0125,0.0697,0.0271,0.3350,0.0200,0.3010,0.0352,0.4056,0.0213,0.3387,0.0048,7,0.2296
