method,split,stress_level,seed,rows,success,ci95_success,physical_violation,ci95_physical_violation,human_burden,ci95_human_burden,intent_error,ci95_intent_error,overpromise,ci95_overpromise,autonomy_conflict,ci95_autonomy_conflict,unnecessary_query,ci95_unnecessary_query,negotiation_rounds,ci95_negotiation_rounds,ece,ci95_ece,regret,ci95_regret,utility,ci95_utility
oracle_joint_intent_capability_planner,stress_07,0.77778,5,48,0.79167,0.05101,0.08681,0.02916,0.30208,0.05472,0.22569,0.04294,0.13194,0.03634,0.01042,0.01153,0.00000,0.00000,0.93213,0.03595,0.10583,0.02906,0.00000,0.00000,0.37006,0.06612
oracle_joint_intent_capability_planner,stress_07,0.77778,6,48,0.76736,0.05895,0.06250,0.02686,0.27778,0.04991,0.25000,0.05587,0.10764,0.03572,0.01042,0.01153,0.00694,0.00952,0.93340,0.03652,0.08291,0.02716,0.00000,0.00000,0.38433,0.07836
oracle_joint_intent_capability_planner,stress_07,0.77778,7,48,0.81944,0.04107,0.07986,0.03505,0.30903,0.05995,0.19444,0.04165,0.12500,0.03704,0.00347,0.00681,0.00347,0.00681,0.93425,0.03655,0.09919,0.03501,0.00000,0.00000,0.41734,0.06991
oracle_joint_intent_capability_planner,stress_07,0.77778,8,48,0.80556,0.04277,0.06944,0.02722,0.27431,0.05629,0.23958,0.05579,0.12847,0.03797,0.00000,0.00000,0.00000,0.00000,0.93326,0.03628,0.08936,0.02806,0.00000,0.00000,0.41534,0.05435
oracle_joint_intent_capability_planner,stress_07,0.77778,9,48,0.84722,0.04648,0.04167,0.02281,0.31597,0.04982,0.26042,0.04756,0.15972,0.04660,0.01042,0.01153,0.00347,0.00681,0.93164,0.03616,0.06373,0.02293,0.00000,0.00000,0.44439,0.06143
oracle_joint_intent_capability_planner,stress_08,0.88889,0,48,0.82986,0.03702,0.06597,0.02875,0.32986,0.05006,0.27431,0.06034,0.12847,0.03797,0.02431,0.02173,0.00347,0.00681,0.98450,0.03823,0.09609,0.02922,0.00000,0.00000,0.39536,0.06645
oracle_joint_intent_capability_planner,stress_08,0.88889,1,48,0.78125,0.04144,0.05208,0.02413,0.32292,0.05537,0.24306,0.05324,0.10069,0.03734,0.01736,0.01456,0.00347,0.00681,0.98498,0.03824,0.08523,0.02317,0.00000,0.00000,0.38991,0.06097
oracle_joint_intent_capability_planner,stress_08,0.88889,2,48,0.81250,0.04924,0.10417,0.03845,0.30556,0.05699,0.21528,0.04660,0.12847,0.03261,0.01389,0.01637,0.00000,0.00000,0.98433,0.03784,0.13120,0.03753,0.00000,0.00000,0.37114,0.06981
oracle_joint_intent_capability_planner,stress_08,0.88889,3,48,0.79167,0.05101,0.10764,0.03150,0.31250,0.05470,0.22569,0.04294,0.14236,0.03766,0.02083,0.01576,0.00347,0.00681,0.98274,0.03791,0.13425,0.03128,0.00000,0.00000,0.33118,0.07010
oracle_joint_intent_capability_planner,stress_08,0.88889,4,48,0.76736,0.05565,0.06944,0.03050,0.33333,0.06074,0.27083,0.05383,0.11806,0.03363,0.02083,0.01852,0.00694,0.00952,0.98470,0.03837,0.09944,0.03009,0.00000,0.00000,0.33334,0.06707
oracle_joint_intent_capability_planner,stress_08,0.88889,5,48,0.80208,0.04201,0.09028,0.03634,0.33681,0.05629,0.20139,0.04005,0.12500,0.03829,0.00694,0.00952,0.00347,0.00681,0.98486,0.03822,0.11818,0.03631,0.00000,0.00000,0.36922,0.07253
oracle_joint_intent_capability_planner,stress_08,0.88889,6,48,0.77778,0.04991,0.08681,0.03074,0.32986,0.06265,0.28125,0.05929,0.11806,0.03885,0.00694,0.00952,0.00000,0.00000,0.98589,0.03816,0.11482,0.03152,0.00000,0.00000,0.32764,0.07200
oracle_joint_intent_capability_planner,stress_08,0.88889,7,48,0.83681,0.04509,0.06597,0.02706,0.35417,0.04827,0.27778,0.04798,0.15972,0.04005,0.01042,0.01153,0.00347,0.00681,0.98276,0.03803,0.09746,0.02705,0.00000,0.00000,0.38022,0.06741
oracle_joint_intent_capability_planner,stress_08,0.88889,8,48,0.78819,0.04535,0.07986,0.03505,0.35069,0.05935,0.23958,0.04340,0.12500,0.03298,0.01389,0.01317,0.00347,0.00681,0.98518,0.03812,0.10945,0.03459,0.00000,0.00000,0.34515,0.06137
oracle_joint_intent_capability_planner,stress_08,0.88889,9,48,0.81597,0.04483,0.06597,0.03035,0.31250,0.05966,0.21181,0.05304,0.10417,0.04198,0.00347,0.00681,0.00000,0.00000,0.98306,0.03790,0.09593,0.03093,0.00000,0.00000,0.42818,0.05778
oracle_joint_intent_capability_planner,stress_09,1.00000,0,48,0.78819,0.04321,0.11458,0.04367,0.31250,0.06045,0.24653,0.04862,0.12847,0.03112,0.02431,0.02173,0.00000,0.00000,1.03559,0.03995,0.15021,0.04115,0.00000,0.00000,0.31525,0.06835
oracle_joint_intent_capability_planner,stress_09,1.00000,1,48,0.79861,0.04345,0.11806,0.03501,0.34722,0.05740,0.26736,0.04638,0.14931,0.04266,0.03125,0.02099,0.00347,0.00681,1.03424,0.04000,0.15310,0.03407,0.00000,0.00000,0.28712,0.06524
oracle_joint_intent_capability_planner,stress_09,1.00000,2,48,0.78125,0.04974,0.07292,0.03212,0.33681,0.05794,0.27083,0.05640,0.13542,0.03460,0.02083,0.01852,0.00694,0.00952,1.03507,0.04022,0.11440,0.03112,0.00000,0.00000,0.33110,0.06931
oracle_joint_intent_capability_planner,stress_09,1.00000,3,48,0.80556,0.04386,0.10417,0.04523,0.38194,0.04453,0.25000,0.04665,0.12153,0.03859,0.02083,0.02092,0.00347,0.00681,1.03640,0.03971,0.14199,0.04189,0.00000,0.00000,0.31407,0.07936
oracle_joint_intent_capability_planner,stress_09,1.00000,4,48,0.77778,0.04798,0.10417,0.03590,0.34375,0.06028,0.30556,0.06832,0.14583,0.04083,0.01042,0.01153,0.00000,0.00000,1.03668,0.04004,0.14127,0.03522,0.00000,0.00000,0.27750,0.07488
oracle_joint_intent_capability_planner,stress_09,1.00000,5,48,0.81597,0.04266,0.07639,0.03069,0.33681,0.04813,0.29861,0.05143,0.15278,0.04439,0.02083,0.01576,0.00347,0.00681,1.03213,0.03986,0.11953,0.02886,0.00000,0.00000,0.34553,0.06560
oracle_joint_intent_capability_planner,stress_09,1.00000,6,48,0.78819,0.04535,0.10764,0.04068,0.36111,0.06100,0.26389,0.04107,0.14236,0.03638,0.01736,0.01751,0.00347,0.00681,1.03561,0.04032,0.14649,0.03794,0.00000,0.00000,0.28953,0.06441
oracle_joint_intent_capability_planner,stress_09,1.00000,7,48,0.79861,0.04235,0.08333,0.03076,0.36111,0.06100,0.22917,0.04728,0.12153,0.04935,0.01389,0.01317,0.00000,0.00000,1.03407,0.03976,0.12405,0.02968,0.00000,0.00000,0.34964,0.06386
oracle_joint_intent_capability_planner,stress_09,1.00000,8,48,0.80208,0.05297,0.08681,0.02916,0.32639,0.05992,0.24306,0.04859,0.16319,0.04182,0.01389,0.01317,0.00347,0.00681,1.03544,0.03997,0.12704,0.02906,0.00000,0.00000,0.34172,0.06763
oracle_joint_intent_capability_planner,stress_09,1.00000,9,48,0.79514,0.04587,0.09028,0.04235,0.31597,0.05076,0.30208,0.05472,0.15625,0.04285,0.01389,0.01317,0.00347,0.00681,1.03365,0.03970,0.12955,0.03974,0.00000,0.00000,0.31818,0.07755
proposed_affordance_negotiation_v4,stress_00,0.00000,0,48,0.73264,0.05480,0.03472,0.01935,0.12847,0.04154,0.24653,0.04764,0.09375,0.03061,0.00347,0.00681,0.00347,0.00681,0.54233,0.01841,0.06932,0.01940,0.15051,0.00306,0.47758,0.06987
proposed_affordance_negotiation_v4,stress_00,0.00000,1,48,0.71181,0.04321,0.02431,0.01943,0.14583,0.04198,0.17014,0.04714,0.09375,0.03879,0.00347,0.00681,0.00347,0.00681,0.54064,0.01809,0.06034,0.01952,0.15002,0.00356,0.48706,0.06000
proposed_affordance_negotiation_v4,stress_00,0.00000,2,48,0.70833,0.05007,0.01736,0.01456,0.16319,0.04714,0.19097,0.04238,0.09028,0.03220,0.00000,0.00000,0.01042,0.01153,0.54207,0.01862,0.05361,0.01528,0.15041,0.00274,0.47697,0.06619
proposed_affordance_negotiation_v4,stress_00,0.00000,3,48,0.71875,0.04680,0.04861,0.02166,0.13889,0.04049,0.20139,0.04859,0.08681,0.03638,0.00347,0.00681,0.00694,0.00952,0.54295,0.01816,0.08203,0.02156,0.14973,0.00314,0.46161,0.05886
proposed_affordance_negotiation_v4,stress_00,0.00000,4,48,0.72917,0.04417,0.04514,0.02330,0.16667,0.04010,0.18403,0.04789,0.09375,0.03627,0.00347,0.00681,0.00347,0.00681,0.53921,0.01825,0.07890,0.02291,0.14912,0.00281,0.46706,0.05319
proposed_affordance_negotiation_v4,stress_00,0.00000,5,48,0.72917,0.04728,0.05208,0.02413,0.12847,0.04266,0.18750,0.04417,0.08333,0.03076,0.00347,0.00681,0.00000,0.00000,0.54072,0.01817,0.08579,0.02341,0.14854,0.00291,0.48080,0.05754
proposed_affordance_negotiation_v4,stress_00,0.00000,6,48,0.65972,0.05324,0.04167,0.02664,0.13889,0.04165,0.21181,0.04935,0.07986,0.02916,0.00000,0.00000,0.00347,0.00681,0.54056,0.01848,0.07641,0.02549,0.15091,0.00250,0.41130,0.07128
proposed_affordance_negotiation_v4,stress_00,0.00000,7,48,0.74653,0.04456,0.03819,0.02003,0.15972,0.04558,0.21181,0.05304,0.05556,0.02971,0.00000,0.00000,0.00000,0.00000,0.54087,0.01802,0.07301,0.01961,0.15028,0.00286,0.50351,0.06225
proposed_affordance_negotiation_v4,stress_00,0.00000,8,48,0.67361,0.04761,0.02083,0.01576,0.15625,0.04500,0.21528,0.04660,0.08333,0.02573,0.00694,0.00952,0.00347,0.00681,0.54093,0.01755,0.05732,0.01565,0.15029,0.00307,0.43563,0.06383
proposed_affordance_negotiation_v4,stress_00,0.00000,9,48,0.67014,0.05282,0.04514,0.02330,0.17708,0.04394,0.21528,0.05050,0.09722,0.03870,0.00347,0.00681,0.00000,0.00000,0.54057,0.01808,0.07963,0.02286,0.15107,0.00308,0.39139,0.06437
proposed_affordance_negotiation_v4,stress_01,0.11111,0,48,0.69792,0.05297,0.02431,0.01682,0.15972,0.04345,0.23264,0.04739,0.10069,0.03734,0.00347,0.00681,0.01042,0.01153,0.58596,0.01989,0.07521,0.01661,0.15480,0.00292,0.43737,0.06624
proposed_affordance_negotiation_v4,stress_01,0.11111,1,48,0.69792,0.04421,0.04861,0.02166,0.14236,0.03889,0.21875,0.05252,0.11111,0.03931,0.00694,0.00952,0.00347,0.00681,0.58617,0.01942,0.09639,0.01998,0.15425,0.00317,0.41939,0.04953
proposed_affordance_negotiation_v4,stress_01,0.11111,2,48,0.70833,0.04814,0.05556,0.02448,0.19097,0.04764,0.18403,0.04376,0.09375,0.03755,0.00694,0.00952,0.00347,0.00681,0.58383,0.01965,0.10253,0.02318,0.15444,0.00293,0.41952,0.05141
proposed_affordance_negotiation_v4,stress_01,0.11111,3,48,0.73611,0.04545,0.05556,0.02634,0.14583,0.03590,0.20139,0.04345,0.11111,0.03552,0.01042,0.01153,0.00000,0.00000,0.58447,0.01980,0.10231,0.02489,0.15323,0.00304,0.45426,0.06776
proposed_affordance_negotiation_v4,stress_01,0.11111,4,48,0.66667,0.05916,0.06250,0.02856,0.15278,0.03618,0.19444,0.05085,0.09375,0.03494,0.00694,0.00952,0.00694,0.00952,0.58455,0.02015,0.10899,0.02630,0.15594,0.00277,0.38337,0.07820
proposed_affordance_negotiation_v4,stress_01,0.11111,5,48,0.69444,0.05357,0.04514,0.02117,0.18403,0.04982,0.21875,0.04878,0.07639,0.03069,0.00000,0.00000,0.00000,0.00000,0.58561,0.01964,0.09281,0.02100,0.15477,0.00282,0.41814,0.06867
proposed_affordance_negotiation_v4,stress_01,0.11111,6,48,0.67361,0.04956,0.02778,0.02025,0.17014,0.04613,0.25000,0.04863,0.10764,0.03150,0.00694,0.00952,0.01042,0.01153,0.58407,0.01928,0.07797,0.01950,0.15479,0.00314,0.39456,0.06873
proposed_affordance_negotiation_v4,stress_01,0.11111,7,48,0.66667,0.05587,0.06944,0.02722,0.20139,0.04761,0.22569,0.05006,0.11458,0.03909,0.00694,0.00952,0.00347,0.00681,0.58406,0.01957,0.11526,0.02589,0.15610,0.00304,0.33416,0.07970
proposed_affordance_negotiation_v4,stress_01,0.11111,8,48,0.67014,0.04911,0.03472,0.01935,0.16667,0.04127,0.22222,0.04596,0.05903,0.02478,0.00347,0.00681,0.01389,0.01317,0.58540,0.02006,0.08392,0.01931,0.15594,0.00278,0.41583,0.06628
proposed_affordance_negotiation_v4,stress_01,0.11111,9,48,0.72917,0.05470,0.03819,0.02226,0.14583,0.04083,0.23264,0.05304,0.07986,0.03505,0.00694,0.00952,0.00000,0.00000,0.58496,0.01975,0.08687,0.02129,0.15323,0.00324,0.46988,0.06705
proposed_affordance_negotiation_v4,stress_02,0.22222,0,48,0.68056,0.05740,0.06250,0.02686,0.24306,0.04859,0.20486,0.04587,0.12153,0.03734,0.00694,0.00952,0.00347,0.00681,0.62780,0.02127,0.12230,0.02429,0.15882,0.00309,0.33787,0.06069
proposed_affordance_negotiation_v4,stress_02,0.22222,1,48,0.73958,0.05045,0.07292,0.03061,0.18403,0.03670,0.21875,0.05252,0.10764,0.03437,0.01389,0.01317,0.00347,0.00681,0.62779,0.02105,0.13123,0.02775,0.15770,0.00322,0.41181,0.06854
proposed_affordance_negotiation_v4,stress_02,0.22222,2,48,0.61806,0.05832,0.06944,0.03201,0.17014,0.03950,0.20833,0.04295,0.11806,0.04005,0.01389,0.01317,0.00694,0.00952,0.62733,0.02174,0.12817,0.02831,0.16032,0.00325,0.29900,0.08586
proposed_affordance_negotiation_v4,stress_02,0.22222,3,48,0.65278,0.05903,0.03819,0.02003,0.19792,0.04731,0.23958,0.04951,0.09375,0.03356,0.00000,0.00000,0.00000,0.00000,0.63078,0.02106,0.10069,0.01976,0.15872,0.00276,0.35988,0.07113
proposed_affordance_negotiation_v4,stress_02,0.22222,4,48,0.68750,0.05019,0.03819,0.02226,0.18403,0.04483,0.25694,0.05234,0.11458,0.03528,0.01389,0.01637,0.01042,0.01153,0.62815,0.02102,0.10116,0.02103,0.15946,0.00318,0.38023,0.07131
proposed_affordance_negotiation_v4,stress_02,0.22222,5,48,0.67708,0.05451,0.10417,0.04083,0.22917,0.05019,0.23611,0.04439,0.12153,0.03979,0.00347,0.00681,0.00347,0.00681,0.62750,0.02074,0.15730,0.03675,0.16068,0.00292,0.28495,0.08009
proposed_affordance_negotiation_v4,stress_02,0.22222,6,48,0.68750,0.04626,0.05556,0.02448,0.19792,0.04421,0.21875,0.04680,0.07986,0.03368,0.00347,0.00681,0.01042,0.01153,0.63079,0.02127,0.11584,0.02300,0.15971,0.00265,0.38571,0.06909
proposed_affordance_negotiation_v4,stress_02,0.22222,7,48,0.69792,0.05472,0.04861,0.02374,0.14583,0.04417,0.26042,0.05664,0.09375,0.03494,0.00694,0.00952,0.00000,0.00000,0.62948,0.02100,0.11031,0.02216,0.15797,0.00320,0.40837,0.05960
proposed_affordance_negotiation_v4,stress_02,0.22222,8,48,0.69444,0.05531,0.06250,0.02686,0.18750,0.04626,0.22917,0.05383,0.13889,0.04165,0.01042,0.01153,0.00347,0.00681,0.62737,0.02103,0.12157,0.02478,0.15953,0.00310,0.36047,0.07491
proposed_affordance_negotiation_v4,stress_02,0.22222,9,48,0.71528,0.04558,0.04514,0.02117,0.19792,0.04421,0.23958,0.04655,0.13889,0.03931,0.00347,0.00681,0.00000,0.00000,0.62781,0.02118,0.10781,0.01962,0.15944,0.00327,0.39447,0.05472
proposed_affordance_negotiation_v4,stress_03,0.33333,0,48,0.60417,0.05886,0.10417,0.03590,0.20486,0.04982,0.21875,0.04474,0.15278,0.04847,0.02778,0.01776,0.00694,0.00952,0.67179,0.02316,0.16906,0.03138,0.16418,0.00326,0.20568,0.08123
proposed_affordance_negotiation_v4,stress_03,0.33333,1,48,0.66319,0.05192,0.07292,0.02903,0.19792,0.04630,0.26736,0.05304,0.12500,0.03829,0.00347,0.00681,0.00000,0.00000,0.67425,0.02275,0.14279,0.02667,0.16269,0.00264,0.30505,0.06415
proposed_affordance_negotiation_v4,stress_03,0.33333,2,48,0.68056,0.04944,0.04861,0.02374,0.18750,0.04083,0.26736,0.05304,0.13889,0.03552,0.02083,0.01852,0.01042,0.01509,0.67212,0.02288,0.12439,0.02110,0.16333,0.00317,0.34119,0.06785
proposed_affordance_negotiation_v4,stress_03,0.33333,3,48,0.70139,0.05234,0.11806,0.04122,0.22569,0.04509,0.23958,0.04116,0.11806,0.04122,0.01042,0.01153,0.00694,0.00952,0.67221,0.02206,0.18089,0.03596,0.16374,0.00300,0.29033,0.06783
proposed_affordance_negotiation_v4,stress_03,0.33333,4,48,0.70486,0.05259,0.05903,0.02662,0.22917,0.04417,0.25347,0.05753,0.09722,0.04107,0.00347,0.00681,0.00694,0.00952,0.67377,0.02294,0.13270,0.02394,0.16322,0.00253,0.36297,0.07095
proposed_affordance_negotiation_v4,stress_03,0.33333,5,48,0.71528,0.04453,0.06944,0.03050,0.18750,0.04924,0.28125,0.05429,0.11458,0.03660,0.00694,0.00952,0.00000,0.00000,0.67212,0.02247,0.14148,0.02671,0.16156,0.00310,0.36443,0.05277
proposed_affordance_negotiation_v4,stress_03,0.33333,6,48,0.69792,0.06278,0.05903,0.02662,0.20486,0.04982,0.26389,0.05983,0.14236,0.03889,0.01736,0.01456,0.01042,0.01153,0.67055,0.02256,0.13223,0.02405,0.16421,0.00314,0.33989,0.07171
proposed_affordance_negotiation_v4,stress_03,0.33333,7,48,0.71181,0.05815,0.04167,0.02281,0.20486,0.04982,0.21528,0.04453,0.14236,0.04664,0.01389,0.01637,0.00000,0.00000,0.67226,0.02272,0.11873,0.02002,0.16341,0.00314,0.39277,0.06862
proposed_affordance_negotiation_v4,stress_03,0.33333,8,48,0.62153,0.05123,0.09028,0.03501,0.23958,0.05746,0.19097,0.04456,0.12847,0.04266,0.02431,0.01682,0.00694,0.00952,0.67324,0.02236,0.15841,0.02989,0.16306,0.00340,0.24333,0.07466
proposed_affordance_negotiation_v4,stress_03,0.33333,9,48,0.66667,0.05238,0.08333,0.03507,0.21875,0.04257,0.23264,0.05123,0.14583,0.04827,0.01389,0.01317,0.00694,0.00952,0.67237,0.02270,0.15297,0.03012,0.16324,0.00302,0.28647,0.07610
proposed_affordance_negotiation_v4,stress_04,0.44444,0,48,0.67361,0.05324,0.08333,0.03076,0.23264,0.05030,0.28472,0.05584,0.16667,0.03767,0.03819,0.02430,0.01042,0.01509,0.71689,0.02408,0.16566,0.02644,0.16681,0.00309,0.24960,0.07422
proposed_affordance_negotiation_v4,stress_04,0.44444,1,48,0.67708,0.05622,0.12153,0.04097,0.23611,0.04545,0.25694,0.04345,0.13194,0.03885,0.02083,0.02092,0.00694,0.00952,0.71561,0.02360,0.19498,0.03435,0.16724,0.00285,0.23971,0.07413
proposed_affordance_negotiation_v4,stress_04,0.44444,2,48,0.71528,0.04859,0.07292,0.02903,0.27431,0.04813,0.28472,0.05412,0.13889,0.04698,0.00347,0.00681,0.00694,0.00952,0.71730,0.02434,0.15693,0.02533,0.16673,0.00255,0.30555,0.05915
proposed_affordance_negotiation_v4,stress_04,0.44444,3,48,0.70486,0.04886,0.08681,0.03505,0.22222,0.05085,0.31250,0.05294,0.13542,0.04421,0.00347,0.00681,0.00000,0.00000,0.71506,0.02396,0.16777,0.02946,0.16565,0.00301,0.29713,0.05141
proposed_affordance_negotiation_v4,stress_04,0.44444,4,48,0.68056,0.06061,0.09722,0.03746,0.22569,0.04813,0.30208,0.05115,0.13194,0.03885,0.01736,0.01751,0.01042,0.01153,0.71385,0.02412,0.17608,0.03155,0.16766,0.00330,0.25916,0.07139
proposed_affordance_negotiation_v4,stress_04,0.44444,5,48,0.66319,0.05955,0.05556,0.02448,0.20833,0.04715,0.21528,0.04956,0.17014,0.04509,0.02083,0.01852,0.00694,0.00952,0.71649,0.02429,0.14351,0.02146,0.16758,0.00318,0.30907,0.07440
proposed_affordance_negotiation_v4,stress_04,0.44444,6,48,0.60764,0.05458,0.08681,0.03224,0.24306,0.06300,0.19792,0.04087,0.16319,0.04613,0.03125,0.01860,0.01042,0.01153,0.71627,0.02380,0.16807,0.02732,0.16651,0.00335,0.20882,0.08300
proposed_affordance_negotiation_v4,stress_04,0.44444,7,48,0.64583,0.05204,0.09375,0.03356,0.26389,0.04648,0.27778,0.05444,0.17361,0.04761,0.02431,0.01943,0.00694,0.00952,0.71623,0.02394,0.17428,0.02816,0.16718,0.00308,0.19991,0.07468
proposed_affordance_negotiation_v4,stress_04,0.44444,8,48,0.69097,0.05326,0.06944,0.02891,0.22917,0.06199,0.27431,0.04813,0.15278,0.03991,0.01389,0.01317,0.01042,0.01153,0.71495,0.02414,0.15444,0.02531,0.16786,0.00333,0.30009,0.06975
proposed_affordance_negotiation_v4,stress_04,0.44444,9,48,0.62847,0.04982,0.09375,0.03212,0.23264,0.05123,0.27083,0.05204,0.16319,0.04813,0.03819,0.02003,0.00347,0.00681,0.71661,0.02384,0.17397,0.02694,0.16574,0.00339,0.20078,0.07818
proposed_affordance_negotiation_v4,stress_05,0.55556,0,48,0.67708,0.05622,0.09722,0.03484,0.27778,0.04991,0.29514,0.05855,0.18403,0.05436,0.01389,0.01317,0.01389,0.01317,0.75972,0.02579,0.18956,0.02770,0.17062,0.00279,0.20890,0.07657
proposed_affordance_negotiation_v4,stress_05,0.55556,1,48,0.66319,0.05282,0.07986,0.03505,0.25347,0.05237,0.33681,0.04911,0.14931,0.03797,0.01736,0.01456,0.00347,0.00681,0.75897,0.02563,0.17554,0.02833,0.16910,0.00333,0.22680,0.06546
proposed_affordance_negotiation_v4,stress_05,0.55556,2,48,0.69097,0.06303,0.08333,0.03507,0.26042,0.05045,0.33333,0.05238,0.13542,0.03970,0.02431,0.02173,0.01042,0.01153,0.75709,0.02547,0.17733,0.02937,0.17100,0.00328,0.25164,0.07089
proposed_affordance_negotiation_v4,stress_05,0.55556,3,48,0.66319,0.05955,0.08333,0.03226,0.23264,0.04739,0.24306,0.04761,0.17361,0.04122,0.03472,0.02566,0.01042,0.01153,0.75997,0.02584,0.17711,0.02689,0.17075,0.00333,0.24887,0.07006
proposed_affordance_negotiation_v4,stress_05,0.55556,4,48,0.57986,0.05414,0.10417,0.03590,0.25347,0.06151,0.21528,0.03501,0.19097,0.04958,0.03819,0.02226,0.01042,0.01153,0.76036,0.02546,0.19254,0.03038,0.17068,0.00345,0.13446,0.07293
proposed_affordance_negotiation_v4,stress_05,0.55556,5,48,0.65972,0.05412,0.11458,0.03528,0.26736,0.05214,0.27778,0.05616,0.18403,0.04689,0.02778,0.02025,0.00694,0.00952,0.76030,0.02532,0.20220,0.02886,0.17140,0.00337,0.18103,0.06495
proposed_affordance_negotiation_v4,stress_05,0.55556,6,48,0.66319,0.05192,0.08681,0.03074,0.27083,0.05723,0.31250,0.04626,0.16667,0.04562,0.01736,0.01456,0.00694,0.00952,0.75761,0.02585,0.18035,0.02592,0.17079,0.00345,0.21165,0.07123
proposed_affordance_negotiation_v4,stress_05,0.55556,7,48,0.61806,0.04956,0.10417,0.02856,0.24653,0.04862,0.30208,0.05558,0.19444,0.04895,0.06597,0.03187,0.00347,0.00681,0.76007,0.02527,0.19369,0.02410,0.16947,0.00344,0.13781,0.07271
proposed_affordance_negotiation_v4,stress_05,0.55556,8,48,0.63542,0.05472,0.10069,0.03472,0.23958,0.04951,0.27083,0.06123,0.17361,0.04122,0.04167,0.02480,0.01042,0.01153,0.75907,0.02533,0.18995,0.02849,0.17062,0.00337,0.18735,0.07616
proposed_affordance_negotiation_v4,stress_05,0.55556,9,48,0.68750,0.05470,0.08681,0.03074,0.27431,0.05100,0.27431,0.05100,0.15625,0.04394,0.03472,0.02374,0.00347,0.00681,0.75862,0.02614,0.18020,0.02571,0.17078,0.00351,0.24817,0.06930
proposed_affordance_negotiation_v4,stress_06,0.66667,0,48,0.66319,0.05875,0.10417,0.03720,0.28819,0.05393,0.32986,0.05371,0.14583,0.04083,0.04167,0.03152,0.02083,0.01852,0.80118,0.02687,0.20504,0.02993,0.17482,0.00349,0.17531,0.07366
proposed_affordance_negotiation_v4,stress_06,0.66667,1,48,0.64583,0.05204,0.07639,0.03220,0.25000,0.04863,0.25347,0.05146,0.20486,0.04587,0.04167,0.02836,0.01042,0.01153,0.80388,0.02737,0.18502,0.02589,0.17446,0.00333,0.20919,0.07027
proposed_affordance_negotiation_v4,stress_06,0.66667,2,48,0.61458,0.05161,0.12153,0.03472,0.27083,0.05966,0.20833,0.03439,0.22222,0.05699,0.03819,0.02226,0.01389,0.01317,0.80331,0.02753,0.21761,0.02859,0.17420,0.00334,0.12761,0.07414
proposed_affordance_negotiation_v4,stress_06,0.66667,3,48,0.63889,0.05616,0.11458,0.03391,0.28125,0.04680,0.29861,0.05668,0.19097,0.04764,0.03125,0.02099,0.00000,0.00000,0.80379,0.02699,0.21377,0.02708,0.17555,0.00356,0.14112,0.06728
proposed_affordance_negotiation_v4,stress_06,0.66667,4,48,0.67014,0.05875,0.12847,0.03797,0.28472,0.05668,0.31944,0.04748,0.21181,0.05030,0.02083,0.01576,0.00694,0.00952,0.80214,0.02704,0.22227,0.03051,0.17376,0.00344,0.14093,0.07998
proposed_affordance_negotiation_v4,stress_06,0.66667,5,48,0.58681,0.05995,0.12500,0.03704,0.27778,0.04991,0.31597,0.05523,0.21181,0.04638,0.07986,0.03505,0.00694,0.00952,0.80494,0.02672,0.22056,0.02860,0.17346,0.00337,0.04968,0.08550
proposed_affordance_negotiation_v4,stress_06,0.66667,6,48,0.61111,0.05357,0.09375,0.03212,0.23264,0.04838,0.29167,0.06415,0.19097,0.04764,0.05903,0.02996,0.01042,0.01153,0.80332,0.02715,0.19728,0.02573,0.17466,0.00319,0.15143,0.07300
proposed_affordance_negotiation_v4,stress_06,0.66667,7,48,0.68056,0.05131,0.10764,0.03437,0.27778,0.05444,0.27778,0.05699,0.17014,0.03437,0.05903,0.03297,0.00000,0.00000,0.80157,0.02757,0.20837,0.02741,0.17536,0.00377,0.20086,0.07660
proposed_affordance_negotiation_v4,stress_06,0.66667,8,48,0.64236,0.04561,0.12847,0.04038,0.21875,0.04257,0.28472,0.05050,0.18056,0.04332,0.04514,0.03187,0.01736,0.01456,0.80188,0.02733,0.22380,0.03083,0.17301,0.00308,0.16037,0.06703
